#all genus associated with D015179: Colorectal Neoplasms; Tumors or cancer of the COLON or the RECTUM or both. Risk factors for colorectal cancer include chronic ULCERATIVE COLITIS; FAMILIAL POLYPOSIS COLI; exposure to ASBESTOS; and irradiation of the CERVIX UTERI.
#in total 1697 valid runs were included in GMrepo.
#please consult our web site for more details.
phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D015179	genus	241421	Crinalium	Bacteria	2	0.00018321	0.00018321	3.99812316218498e-05	
D015179	genus	243627	Hydrocarboniphaga	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	244127	Anaerotruncus	Bacteria	757	0.246947673647292	0.04652	0.60478896410247	
D015179	genus	244698	Gillisia	Bacteria	2	0.0026368	0.0026368	0.00151329336455295	
D015179	genus	245186	Loktanella	Bacteria	1	0.000197564	0.000197564		
D015179	genus	246861	Grimontia	Bacteria	1	0.00322082	0.00322082		
D015179	genus	246873	Crocinitomix	Bacteria	3	0.000354789633333333	0.000413488	0.000318960457968701	
D015179	genus	246875	Algoriphagus	Bacteria	108	0.125885691592593	0.0113776	0.41208532519146	
D015179	genus	246876	Cryomorpha	Bacteria	7	0.00214009442857143	0.00193296	0.00146318546560371	
D015179	genus	248038	Mucispirillum	Bacteria	2	0.00036	0.00036	0.00029698484809835	
D015179	genus	248744	Marvinbryantia	Bacteria	17	0.0374187728823529	0.02576	0.0522670821381664	
D015179	genus	249529	Caldanaerobacter	Bacteria	14	0.00374390927857143	0.002319035	0.00442702667673703	
D015179	genus	252306	Robiginitalea	Bacteria	10	0.00252306929	0.001429465	0.00289861744712841	
D015179	genus	252356	Maribacter	Bacteria	13	0.000962443076923077	0.000506362	0.000931478049061585	
D015179	genus	252965	Mahella	Bacteria	7	0.00366697781428571	0.00277211	0.00306222085862828	
D015179	genus	253183	Myceligenerans	Bacteria	3	0.00717169666666667	0.00219722	0.00874152908996094	
D015179	genus	253238	Ethanoligenens	Bacteria	72	0.101653398486111	0.00993349	0.372539231444578	
D015179	genus	253255	Soehngenia	Bacteria	5	0.00100775256	0.000920446	0.000802948830167881	
D015179	genus	254250	Isoptericola	Bacteria	1	0.000154939	0.000154939		
D015179	genus	255204	Pseudoclavibacter	Bacteria	13	0.0112509319230769	0.00284754	0.0157722334874852	
D015179	genus	256319	Chlorobaculum	Bacteria	5	0.00378129	0.00168927	0.00595207348187331	
D015179	genus	256616	Parvibaculum	Bacteria	14	0.00402785985714286	0.003013875	0.00314268636469357	
D015179	genus	256846	Lentisphaera	Bacteria	22	0.0116199936363636	0.00292721	0.0239475838944488	
D015179	genus	257820	Kerstersia	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	258255	Pseudovibrio	Bacteria	4	0.0017326255	0.001040179	0.00207430241308405	
D015179	genus	261684	Thermosinus	Bacteria	1	0.000485619	0.000485619		
D015179	genus	261933	Pleomorphomonas	Bacteria	8	0.0045494893375	0.00318971	0.00496710625867282	
D015179	genus	261963	Kangiella	Bacteria	4	0.00108284525	0.000441272	0.00131417492957961	
D015179	genus	262406	Thermobaculum	Bacteria	17	0.00331085396470588	0.00264236	0.00491617027676521	
D015179	genus	263377	Salipiger	Bacteria	1	0.00112171	0.00112171		
D015179	genus	264995	Anaerofustis	Bacteria	109	0.0161230537155963	0.0052304	0.047227131362071	
D015179	genus	265488	Rhodopirellula	Bacteria	5	0.00073617696	0.000464817	0.000933081382749173	
D015179	genus	265570	Sulfurovum	Bacteria	28	0.00306125025	0.00248374	0.00269860995881001	
D015179	genus	265975	Oribacterium	Bacteria	40	0.04993735	0.00456	0.233409623199057	
D015179	genus	265976	Serinicoccus	Bacteria	2	0.001124141	0.001124141	0.000918714142310871	
D015179	genus	265980	Alkalimonas	Bacteria	1	0.000467405	0.000467405		
D015179	genus	267986	Owenweeksia	Bacteria	48	0.00352647659791667	0.002871625	0.00395712003444251	
D015179	genus	268408	Rhodovarius	Bacteria	2	0.0170715905	0.0170715905	0.0238437955179955	
D015179	genus	269258	Nitratiruptor	Bacteria	3	0.002255813	0.00306495	0.00183534175643312	
D015179	genus	269260	Nitratifractor	Bacteria	7	0.00178346367142857	0.000640324	0.00202589904135888	
D015179	genus	270497	Catabacter	Bacteria	12	0.0566472886666667	0.002258505	0.182261670510701	
D015179	genus	271087	Geopsychrobacter	Bacteria	4	0.001843681725	0.001751955	0.00161661003211883	
D015179	genus	271159	Nicoletella	Bacteria	1	0.00159831	0.00159831		
D015179	genus	273135	Candidatus Cardinium	Bacteria	3	0.00113262166666667	0.000211481	0.00160752997179659	
D015179	genus	274591	Hoeflea	Bacteria	1	0.00336512	0.00336512		
D015179	genus	278993	Thermincola	Bacteria	67	0.00654623567164179	0.00368745	0.00821751376082085	
D015179	genus	281119	Candidatus Amoebophilus	Bacteria	26	0.00244097338076923	0.002510845	0.00145460541172737	
D015179	genus	281472	Jiangella	Bacteria	1	0.00209784	0.00209784		
D015179	genus	281915	Curvibacter	Bacteria	2	0.007258785	0.007258785	0.00273998927962319	
D015179	genus	283168	Odoribacter	Bacteria	863	0.640216916365006	0.343836	1.26910677054075	
D015179	genus	283810	Stackebrandtia	Bacteria	2	0.000472597	0.000472597	0.000449236251796313	
D015179	genus	285105	Tepidimicrobium	Bacteria	2	0.0006691804	0.0006691804	0.000901574722463047	
D015179	genus	286104	Winogradskyella	Bacteria	1	0.0010155	0.0010155		
D015179	genus	286130	Sulfuricurvum	Bacteria	5	0.00147886518	0.00139445	0.00135059780231154	
D015179	genus	286729	Alkaliflexus	Bacteria	2	0.00311355	0.00311355	0.0022120562857215	
D015179	genus	286801	Segniliparus	Bacteria	1	0.00101272	0.00101272		
D015179	genus	288021	Kordiimonas	Bacteria	1	0.000498552	0.000498552		
D015179	genus	289201	Pontibacillus	Bacteria	2	0.00145501845	0.00145501845	0.00204277711433646	
D015179	genus	290174	Aquimarina	Bacteria	1	0.000211481	0.000211481		
D015179	genus	290180	Roseivirga	Bacteria	5	0.00109349638	0.000211481	0.00135754092548154	
D015179	genus	290425	Advenella	Bacteria	3	0.003417109	0.0021732	0.00373305776046567	
D015179	genus	290731	Aminiphilus	Bacteria	1	0.000920446	0.000920446		
D015179	genus	291183	Lacinutrix	Bacteria	4	0.00116879575	0.001332875	0.000498175335391316	
D015179	genus	291988	Thermosediminibacter	Bacteria	16	0.0035273526875	0.00320844	0.0024288185864008	
D015179	genus	292632	Subdoligranulum	Bacteria	1119	8.26768210729133	4.86394	10.7815609755217	
D015179	genus	292635	Laceyella	Bacteria	3	0.00664255666666667	0.00342818	0.00564757770884415	
D015179	genus	292636	Thermoflavimicrobium	Bacteria	8	0.417576296125	0.00524737	1.15830380940375	
D015179	genus	292691	Gramella	Bacteria	2	0.0020791925	0.0020791925	0.0018448380565818	
D015179	genus	292713	Silanimonas	Bacteria	4	0.00088333575	0.0007165275	0.000755771589864017	
D015179	genus	293088	Martelella	Bacteria	6	0.00427794566666667	0.0005398555	0.00641323596381386	
D015179	genus	293136	Desulfitibacter	Bacteria	1	0.00294438	0.00294438		
D015179	genus	294702	Proteiniphilum	Bacteria	51	0.0629814872941176	0.00219722	0.312150515001182	
D015179	genus	295418	Rubellimicrobium	Bacteria	6	0.00490219116666667	0.00320857	0.00482765272650345	
D015179	genus	296051	Terrimonas	Bacteria	4	0.0024596692	0.001326453	0.00322530406523447	
D015179	genus	299566	Adhaeribacter	Bacteria	9	0.0464401924333333	0.000924035	0.13592442242831	
D015179	genus	299568	Uruburuella	Bacteria	1	0.00257566	0.00257566		
D015179	genus	302485	Phaeobacter	Bacteria	2	8.274795e-05	8.274795e-05	0.000102093561991954	
D015179	genus	303379	Herminiimonas	Bacteria	4	0.00470479775	0.00467882	0.00349279165698255	
D015179	genus	305899	Endozoicomonas	Bacteria	13	0.00898242406923077	0.00257852	0.023723323521861	
D015179	genus	305976	Pusillimonas	Bacteria	5	0.0017301924	0.00158051	0.00146842051751407	
D015179	genus	306539	Halolactibacillus	Bacteria	1	4.22277e-05	4.22277e-05		
D015179	genus	308865	Elizabethkingia	Bacteria	7	0.031307747	0.00302243	0.0497983500592086	
D015179	genus	309512	Dinoroseobacter	Bacteria	1	0.000154939	0.000154939		
D015179	genus	312063	Azohydromonas	Bacteria	1	0.00682547	0.00682547		
D015179	genus	312278	Emticicia	Bacteria	9	0.00413616276666667	0.00287158	0.00378528572096752	
D015179	genus	314318	Prolixibacter	Bacteria	7	0.00243444291428571	0.00294464	0.00189367173845268	
D015179	genus	314343	Sideroxydans	Bacteria	3	0.00445893	0.00296073	0.00353400651019491	
D015179	genus	316612	Methylibium	Bacteria	2	0.0014594905	0.0014594905	0.00122583960875822	
D015179	genus	316625	Saccharophagus	Bacteria	4	0.00149226875	0.0004721605	0.00223098431463355	
D015179	genus	318147	Paucibacter	Bacteria	2	0.00089216345	0.00089216345	0.00124677993968695	
D015179	genus	319458	Leadbetterella	Bacteria	47	0.0135672268297872	0.00624909	0.0175557170542163	
D015179	genus	323449	Pontibacter	Bacteria	9	0.00212708144444444	0.00180014	0.0021233972668291	
D015179	genus	323620	Shinella	Bacteria	7	0.00784657	0.00545971	0.00634299047831016	
D015179	genus	326319	Dokdonia	Bacteria	3	0.00421865166666667	0.00573275	0.0029758138026443	
D015179	genus	327159	Candidatus Accumulibacter	Bacteria	4	0.01284971375	0.005791975	0.0181229202809552	
D015179	genus	329857	Cohnella	Bacteria	1	4.22277e-05	4.22277e-05		
D015179	genus	331654	Alkalibacillus	Bacteria	1	0.000724522	0.000724522		
D015179	genus	332102	Fluviicola	Bacteria	42	0.00352809893809524	0.00282139	0.00299751066920992	
D015179	genus	332157	Larkinella	Bacteria	2	0.2899176215	0.2899176215	0.409505871254836	
D015179	genus	332162	Candidatus Solibacter	Bacteria	65	0.0377692972615385	0.00303564	0.27417913593876	
D015179	genus	332248	Truepera	Bacteria	16	0.02183510849375	0.00189522	0.0760911503103366	
D015179	genus	334107	Conchiformibius	Bacteria	8	0.0211182671125	0.002930415	0.0518610923437021	
D015179	genus	335058	Pelomonas	Bacteria	4	0.0062372175	0.006355645	0.00374065088527273	
D015179	genus	335405	Sphingosinicella	Bacteria	9	0.00341948222222222	0.00289519	0.00149737501628498	
D015179	genus	336260	Thermovirga	Bacteria	11	0.00231163660909091	0.00259855	0.00164963661125382	
D015179	genus	336803	Thorsellia	Bacteria	2	0.001676855	0.001676855	0.000595362696555637	
D015179	genus	338191	Nitrosopumilus	Archaea	11	0.0121217652272727	0.00180014	0.0294754484581713	
D015179	genus	338321	Turneriella	Bacteria	6	0.00128925681666667	0.00038473	0.00187719050868647	
D015179	genus	346096	Paludibacter	Bacteria	155	0.00713415986451613	0.00437541	0.0125159867838586	
D015179	genus	349742	Sedimenticola	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	351195	Salimicrobium	Bacteria	1	0.000309878	0.000309878		
D015179	genus	352449	Giesbergeria	Bacteria	2	0.001912732	0.001912732	0.00172638423570421	
D015179	genus	352450	Simplicispira	Bacteria	6	0.00664491448333333	0.003044245	0.00889659698003185	
D015179	genus	354349	Pseudochrobactrum	Bacteria	1	0.00588582	0.00588582		
D015179	genus	354354	Niastella	Bacteria	26	0.484448778807692	0.003693775	1.59759530208684	
D015179	genus	356797	Meganema	Bacteria	19	0.00384440373684211	0.00333589	0.00267452344340482	
D015179	genus	358023	Lutibacter	Bacteria	1	0.000179468	0.000179468		
D015179	genus	359336	Castellaniella	Bacteria	5	0.0040928682	0.00389222	0.0042959768945814	
D015179	genus	359337	Marinimicrobium	Bacteria	3	0.00111246423333333	0.000924035	0.00117582977625048	
D015179	genus	359407	Methylotenera	Bacteria	10	0.04860303217	0.0009705665	0.15083955583956	
D015179	genus	361177	Altererythrobacter	Bacteria	2	0.00309693	0.00309693	0.000346142911526439	
D015179	genus	361607	Patulibacter	Bacteria	5	0.00356952618	0.00235106	0.00427670796163026	
D015179	genus	363276	Ktedonobacter	Bacteria	24	0.00167536266666667	0.001266825	0.00121142751753095	
D015179	genus	363408	Nonlabens	Bacteria	23	0.00938848569565217	0.00411489	0.0128458267633781	
D015179	genus	364031	Sulfurivirga	Bacteria	1	2.11139e-05	2.11139e-05		
D015179	genus	364316	Verminephrobacter	Bacteria	2	0.0003550165	0.0003550165	0.000202989850782003	
D015179	genus	364409	Granulibacter	Bacteria	1	0.00211481	0.00211481		
D015179	genus	365032	Aureispira	Bacteria	2	0.00190677845	0.00190677845	0.00268166223327413	
D015179	genus	365348	Pelosinus	Bacteria	29	0.00355416775172414	0.00306796	0.00291019526260723	
D015179	genus	366614	Haematobacter	Bacteria	1	2.11139e-05	2.11139e-05		
D015179	genus	370735	Zhihengliuella	Bacteria	2	0.00532008	0.00532008	0.00226965720411696	
D015179	genus	373053	Calditerricola	Bacteria	5	0.00154578698	0.00193296	0.00104763740493868	
D015179	genus	373984	Rivularia	Bacteria	2	0.0007254955	0.0007254955	0.000726926277156425	
D015179	genus	375288	Parabacteroides	Bacteria	1505	2.19192630014618	1.33997	2.90604665200928	
D015179	genus	375673	Paraferrimonas	Bacteria	2	0.00436276	0.00436276	0.00125070219029152	
D015179	genus	375928	Natranaerobius	Bacteria	10	0.0032344906	0.00323913	0.00182504798486129	
D015179	genus	376488	Halotalea	Bacteria	1	0.00050902	0.00050902		
D015179	genus	379068	Galbibacter	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	379070	Gilvibacter	Bacteria	2	0.029646485	0.029646485	0.03941797157316	
D015179	genus	379074	Sediminitomix	Bacteria	1	0.00255833	0.00255833		
D015179	genus	379899	Niabella	Bacteria	7	0.260536362	0.0477783	0.462460478891015	
D015179	genus	380240	Candidatus Brocadia	Bacteria	1	3.16708e-05	3.16708e-05		
D015179	genus	386607	Trigonala	Bacteria	4	0.0073617275	0.00183422	0.0113033467936842	
D015179	genus	389486	Sediminicola	Bacteria	2	0.00290772	0.00290772	7.61412581981673e-05	
D015179	genus	390846	Echinicola	Bacteria	5	0.0006108896	0.00050902	0.000479617291337896	
D015179	genus	390876	Nisaea	Bacteria	51	0.00918454948823529	0.00321864	0.016757804040302	
D015179	genus	390988	Actinocatenispora	Bacteria	3	0.00306640796666667	0.00384165	0.00274116329290712	
D015179	genus	392332	Geoalkalibacter	Bacteria	15	0.00219128566	0.00177377	0.00188294835358471	
D015179	genus	392733	Terriglobus	Bacteria	3	0.000187994666666667	0.000197564	2.94606270526161e-05	
D015179	genus	392735	Uliginosibacterium	Bacteria	1	0.000353243	0.000353243		
D015179	genus	393029	Desulfurispirillum	Bacteria	4	0.00125528375	0.0014247	0.000556283112293477	
D015179	genus	396811	Fulvivirga	Bacteria	8	0.0015290449875	0.00087307	0.00160405759756169	
D015179	genus	397864	Barnesiella	Bacteria	1013	1.1624018236002	0.49843	1.58055816730078	
D015179	genus	399320	Sphaerochaeta	Bacteria	11	0.0202682433636364	0.00257566	0.0509570954014145	
D015179	genus	400060	Paludibacterium	Bacteria	1	0.000197564	0.000197564		
D015179	genus	400634	Lysinibacillus	Bacteria	11	0.132035651454545	0.0030774	0.227427639094184	
D015179	genus	401469	Undibacterium	Bacteria	1	0.00533646	0.00533646		
D015179	genus	401618	Candidatus Riesia	Bacteria	2	8.274795e-05	8.274795e-05	0.000102093561991954	
D015179	genus	402649	Actinomycetospora	Bacteria	1	0.130311	0.130311		
D015179	genus	407217	Aquitalea	Bacteria	5	0.01748506138	0.0106729	0.0184084342140281	
D015179	genus	411566	Candidatus Midichloria	Bacteria	15	0.00233961945333333	0.00169116	0.00231909031360201	
D015179	genus	412033	Celerinatantimonas	Bacteria	2	0.00821526	0.00821526	0.00229170479355435	
D015179	genus	412592	Thermosulfidibacter	Bacteria	5	0.0052693692	0.0035224	0.00706872323440685	
D015179	genus	413435	Solimonas	Bacteria	1	0.00224341	0.00224341		
D015179	genus	413496	Cronobacter	Bacteria	74	0.0475848538378378	0.00629952	0.131434345960208	
D015179	genus	414371	Aureimonas	Bacteria	4	0.00145731725	0.00177976	0.000882514633803268	
D015179	genus	414878	Catenulispora	Bacteria	3	0.0008909889	0.000422962	0.0011462711604652	
D015179	genus	416916	Aggregatibacter	Bacteria	171	0.0530992960526316	0.00456642	0.218191348957413	
D015179	genus	416949	Parapedobacter	Bacteria	4	0.00222268675	0.000926898	0.00309109487696807	
D015179	genus	417127	Zunongwangia	Bacteria	4	0.00314895275	0.00251543	0.00297047298703707	
D015179	genus	419014	Alloscardovia	Bacteria	67	0.0397241324328358	0.0112	0.0753137504864712	
D015179	genus	420345	Lactonifactor	Bacteria	107	0.00921929945794392	0.00591261	0.00873795130970728	
D015179	genus	423349	Mucilaginibacter	Bacteria	2	0.0016375475	0.0016375475	0.00100905905442273	
D015179	genus	423604	Elusimicrobium	Bacteria	10	0.0006103577	0.000507691	0.000469194736238365	
D015179	genus	427753	Humibacter	Bacteria	1	0.00482719	0.00482719		
D015179	genus	427922	Desulfurivibrio	Bacteria	7	0.00188433212857143	0.0010574	0.00177424747446011	
D015179	genus	428711	Jonquetella	Bacteria	23	0.459453793956522	0.00934579	1.78261677119108	
D015179	genus	433334	unclassified Erysipelotrichaceae	Bacteria	3	1.03023666666667	0.16133	1.58754200997433	
D015179	genus	437504	Granulosicoccus	Bacteria	4	0.0075349625	0.00414565	0.0081375433868106	
D015179	genus	437506	Robiginitomaculum	Bacteria	1	0.00112171	0.00112171		
D015179	genus	442430	Coraliomargarita	Bacteria	47	0.0323367074255319	0.00236451	0.191062214213989	
D015179	genus	442869	Acanthopleuribacter	Bacteria	9	0.00178448042222222	0.00218298	0.00125822387842983	
D015179	genus	444052	Tanticharoenia	Bacteria	1	0.00208303	0.00208303		
D015179	genus	446680	Eudoraea	Bacteria	4	0.001172465475	0.0012255475	0.000940227457727598	
D015179	genus	447020	Adlercreutzia	Bacteria	459	0.203165272509804	0.06995	0.518448976210532	
D015179	genus	447467	Simiduia	Bacteria	2	0.000303304	0.000303304	0.000129857331937785	
D015179	genus	448125	Dethiosulfatibacter	Bacteria	22	0.00306271453181818	0.002835725	0.0022716428470109	
D015179	genus	449972	Chelativorans	Bacteria	3	0.000587468333333333	0.000395127	0.000409198822703992	
D015179	genus	450803	Oceaniserpentilla	Bacteria	4	0.0041889252	0.003444145	0.00409385063906393	
D015179	genus	451373	Rudanella	Bacteria	6	0.0302485443333333	0.0274665	0.0310630736740569	
D015179	genus	453229	Desulfarculus	Bacteria	9	0.00204006121111111	0.00247903	0.00181046655548	
D015179	genus	453849	Henriciella	Bacteria	2	0.00228848845	0.00228848845	0.00322148169216757	
D015179	genus	453850	Joostella	Bacteria	7	0.00230539442857143	0.00259855	0.00171999615766411	
D015179	genus	455358	Balneola	Bacteria	5	0.0019977565	0.000920446	0.0022928450306661	
D015179	genus	456492	Saccharibacillus	Bacteria	3	0.0001433863	0.000197564	0.000106119393013577	
D015179	genus	456826	Candidatus Cloacimonas	Bacteria	8	0.0009361466	0.001001476	0.000782190449494802	
D015179	genus	458032	Chloracidobacterium	Bacteria	8	0.0007025924375	0.0004855895	0.000717637092401536	
D015179	genus	459532	Terribacillus	Bacteria	3	0.0549063666666667	0.0535397	0.00725775624372528	
D015179	genus	459786	Oscillibacter	Bacteria	1304	0.918610726142638	0.390575	1.45283336775657	
D015179	genus	460073	Segetibacter	Bacteria	13	0.0327676161538462	0.00685612	0.0490937986592275	
D015179	genus	466152	Singulisphaera	Bacteria	18	0.0163098504388889	0.00385873	0.0319818487324134	
D015179	genus	467975	Iamia	Bacteria	20	0.03091135345	0.002442915	0.0915044610585195	
D015179	genus	469322	Steroidobacter	Bacteria	35	0.0185003158714286	0.00254874	0.08723439935078	
D015179	genus	471798	Shimazuella	Bacteria	2	0.002207598	0.002207598	0.00208668908184425	
D015179	genus	471826	Candidatus Desulforudis	Bacteria	5	0.004240614	0.00256833	0.0030143519862949	
D015179	genus	472054	Leptobacterium	Bacteria	1	0.00050902	0.00050902		
D015179	genus	475087	Methanosphaerula	Archaea	1	0.000197564	0.000197564		
D015179	genus	475230	Pullulanibacillus	Bacteria	2	0.00071204	0.00071204	2.8349325071331e-05	
D015179	genus	476528	Bibersteinia	Bacteria	3	0.00944633666666667	0.00782479	0.00723370952431969	
D015179	genus	477695	Thermogladius	Archaea	1	1.05569e-05	1.05569e-05		
D015179	genus	478070	Labrenzia	Bacteria	1	0.000600046	0.000600046		
D015179	genus	482135	Thermogymnomonas	Archaea	1	0.00670646	0.00670646		
D015179	genus	482136	Fangia	Bacteria	4	0.000769323	0.0006779385	0.000340901805943197	
D015179	genus	482144	Mechercharimyces	Bacteria	2	0.002090485	0.002090485	0.000885743167317705	
D015179	genus	489140	Geminicoccus	Bacteria	4	0.00114212045	0.0010526905	0.0012009273942251	
D015179	genus	496496	Viridibacillus	Bacteria	4	0.0097566625	0.00460709	0.0122804360749564	
D015179	genus	497742	Desulfatirhabdium	Bacteria	2	0.00021730095	0.00021730095	0.000277450386871968	
D015179	genus	499228	Tepidanaerobacter	Bacteria	11	0.00298246206363636	0.00262529	0.00198763579229906	
D015179	genus	501022	Glaciibacter	Bacteria	1	0.000211481	0.000211481		
D015179	genus	501783	Cloacibacterium	Bacteria	97	1.79868102538144	0.0142035	5.27363696370665	
D015179	genus	503005	Dasania	Bacteria	4	0.002629829225	0.00293258	0.00194883235139072	
D015179	genus	504481	Sediminibacterium	Bacteria	41	0.187765474656098	0.00392758	0.513262015645934	
D015179	genus	508459	Cloacibacillus	Bacteria	33	0.142057937575758	0.0054367	0.364964772057747	
D015179	genus	510690	Sneathiella	Bacteria	1	0.00248056	0.00248056		
D015179	genus	511434	Candidatus Azobacteroides	Bacteria	14	0.00535610956428571	0.002485855	0.00685415181054382	
D015179	genus	511678	Aliivibrio	Bacteria	4	0.00302696325	0.0032602	0.00178043873997645	
D015179	genus	511745	Methylacidiphilum	Bacteria	6	0.00275771065	0.001938765	0.00230647159293726	
D015179	genus	518746	Limibacter	Bacteria	4	0.001603327725	0.000902317	0.0020403819158472	
D015179	genus	518753	Luteolibacter	Bacteria	13	0.00318342269230769	0.00184807	0.00455801297855567	
D015179	genus	519427	Sharpea	Bacteria	8	0.0049000258625	0.00301246	0.00660087577406737	
D015179	genus	526215	Thalassobaculum	Bacteria	2	0.00871255	0.00871255	0.00694315219514883	
D015179	genus	543311	Parvimonas	Bacteria	483	0.955319330604555	0.06211	3.64710817304545	
D015179	genus	543732	Paramoritella	Bacteria	5	0.004229936	0.00383921	0.00157431040752134	
D015179	genus	544447	unclassified Erysipelotrichaceae (miscellaneous)	Bacteria	516	0.979301337209302	0.17089	2.39410091381878	
D015179	genus	545865	Calditerrivibrio	Bacteria	5	0.00155391154	0.000592691	0.00181797643111259	
D015179	genus	551759	Aromatoleum	Bacteria	3	0.000787586666666667	0.000845923	0.000366787485899306	
D015179	genus	552397	unclassified Ruminococcaceae	Bacteria	1	0.03647	0.03647		
D015179	genus	552511	Thiofaba	Bacteria	1	0.00132617	0.00132617		
D015179	genus	553372	Asaccharobacter	Bacteria	27	0.00408779577777778	0.0026275	0.00410903255904217	
D015179	genus	559173	Fructobacillus	Bacteria	40	0.0040730811175	0.00297519	0.00369143406562549	
D015179	genus	561554	Zeaxanthinibacter	Bacteria	1	0.00157582	0.00157582		
D015179	genus	565005	Nubsella	Bacteria	8	0.0115042525	0.0107288	0.00639362942897683	
D015179	genus	568394	Pseudogulbenkiania	Bacteria	3	0.00287236666666667	0.00338369	0.00159484366683175	
D015179	genus	568987	Candidatus Hamiltonella	Bacteria	38	0.00397957299210526	0.0033384	0.00220403940028012	
D015179	genus	572511	Blautia	Bacteria	1610	3.45304915770186	1.7178	5.21453373154243	
D015179	genus	574559	Hellea	Bacteria	1	1.05569e-05	1.05569e-05		
D015179	genus	574697	Butyricimonas	Bacteria	330	0.305901254587879	0.1455535	0.443477346434917	
D015179	genus	577309	Paraprevotella	Bacteria	647	0.914867683638331	0.368708	1.4572549511497	
D015179	genus	577310	Parasutterella	Bacteria	577	0.370403818930676	0.0366	1.06684495234744	
D015179	genus	577469	Demequina	Bacteria	1	4.22277e-05	4.22277e-05		
D015179	genus	580024	Enterorhabdus	Bacteria	1	0.00051	0.00051		
D015179	genus	580596	Butyricicoccus	Bacteria	32	0.818200125	0.017765	3.08804908026231	
D015179	genus	588605	Robinsoniella	Bacteria	50	0.05804310018	0.004339755	0.156096028728971	
D015179	genus	596499	Nitriliruptor	Bacteria	6	0.00427563	0.00347512	0.00477497106117685	
D015179	genus	596707	Sinomonas	Bacteria	1	7.38985e-05	7.38985e-05		
D015179	genus	600332	Zavarzinella	Bacteria	1	0.168121	0.168121		
D015179	genus	623276	Maritalea	Bacteria	1	0.00384113	0.00384113		
D015179	genus	623282	Psychrilyobacter	Bacteria	3	0.000569104666666667	0.000691994	0.000295254732111669	
D015179	genus	630749	Spongiibacter	Bacteria	13	0.00401407288461538	0.00257852	0.00444570797111129	
D015179	genus	638847	Pyramidobacter	Bacteria	52	0.915472075807692	0.144337	3.73758146975201	
D015179	genus	643217	Afifella	Bacteria	1	0.000467405	0.000467405		
D015179	genus	643701	Marinoscillum	Bacteria	6	0.000916617166666667	0.000554533	0.000914470178547648	
D015179	genus	643949	Ferrithrix	Bacteria	4	0.003445840975	0.002483585	0.00385514021448928	
D015179	genus	644652	Gordonibacter	Bacteria	389	0.0334508280976864	0.01086	0.0633724927496352	
D015179	genus	648800	Solibacillus	Bacteria	11	0.00601215327272727	0.00376996	0.00546786408888972	
D015179	genus	648802	Rummeliibacillus	Bacteria	6	0.0447865591666667	0.00246282	0.102533719320545	
D015179	genus	649460	Filimonas	Bacteria	3	0.004986254	0.00384165	0.00517977722798462	
D015179	genus	649461	Lacibacter	Bacteria	1	0.0046729	0.0046729		
D015179	genus	649462	Gracilimonas	Bacteria	2	0.000461254	0.000461254	6.75513250203133e-05	
D015179	genus	650341	Leeia	Bacteria	1	0.000924035	0.000924035		
D015179	genus	651456	Kosmotoga	Bacteria	3	0.000897637333333333	0.00108457	0.000414159592526037	
D015179	genus	651553	Haloglycomyces	Bacteria	1	0.00201171	0.00201171		
D015179	genus	653683	Anaerosporobacter	Bacteria	16	0.05840475425	0.003437405	0.128054524782325	
D015179	genus	656899	Schlesneria	Bacteria	1	0.00384165	0.00384165		
D015179	genus	658061	Candidatus Koribacter	Bacteria	14	0.0374966204071429	0.00230609	0.133353294073654	
D015179	genus	660063	Methermicoccus	Archaea	2	0.00192963	0.00192963	0.000762982359035908	
D015179	genus	660514	Novispirillum	Bacteria	8	0.0183454408625	0.00861238	0.0206628959630609	
D015179	genus	660628	Insolitispirillum	Bacteria	3	0.0005652223	0.000656513	0.000504693873694906	
D015179	genus	661182	Perlucidibaca	Bacteria	13	0.00268657984615385	0.00274205	0.00155169687039543	
D015179	genus	665874	Limnohabitans	Bacteria	1	0.508475	0.508475		
D015179	genus	666508	Phycisphaera	Bacteria	25	0.001989825736	0.00112171	0.00249917188037648	
D015179	genus	667113	Actinoallomurus	Bacteria	2	0.0002703454	0.0002703454	0.000337536856313973	
D015179	genus	669357	Geminocystis	Bacteria	1	3.16708e-05	3.16708e-05		
D015179	genus	670486	Dehalogenimonas	Bacteria	12	0.00365441540833333	0.001507381	0.00604137857134758	
D015179	genus	670516	Mycobacterium chelonae group	Bacteria	4	0.002188095	0.001978375	0.000649032192242162	
D015179	genus	674963	Succinatimonas	Bacteria	14	0.167591986428571	0.034415	0.393422125139432	
D015179	genus	682522	Ilumatobacter	Bacteria	17	0.0290969345294118	0.00218298	0.109870797023292	
D015179	genus	689697	Salisaeta	Bacteria	9	0.00163911177777778	0.0018576	0.000993532645834647	
D015179	genus	693074	Caldisericum	Bacteria	6	0.00123655963333333	0.0011023425	0.00100071837319046	
